irmode,phase,duration,was_cached,test
numba-nocache,0,7.74549989728257e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,5.964501178823412e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,0.0001150299940491,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,6.9143992732279e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,5.454699567053467e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,0.0030324779945658,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,6.250900332815945e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.630499461200088e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.581599205266684e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,3.967099473811686e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.421100311446935e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.826099029742181e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.5117994886823e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.21150034526363e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.365100176073611e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,3.8623009459115565e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-nocache,0,4.302299930714071e-05,0,numba.tests.test_serialize.TestDispatcherPickling.test_call_nopython
numba-cache,0,0.0675695579993771,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.874999285675585e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0717376550019253,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.33710083598271e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.31119978101924e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.260400601197034e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.052699558902532e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.344199260231108e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,3.946101060137153e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.866700666956604e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,9.261099330615252e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,6.963199120946229e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.892100256867707e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.143500599544495e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2594064300064929,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,3.994899452663958e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.370799044612795e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0050388160016154,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0199616640020394,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.1485996916890144e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0208063320023939,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,6.439500430133194e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0711263989942381,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.092699964530766e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0339601529994979,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.756200360134244e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.325200178660452e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.651400377042592e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.1648967410001205,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.791100218426436e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.826100484933704e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.883900591172278e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2002234210085589,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.482599954120815e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0035076719941571,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,3.8622994907200336e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.162600089330226e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,3.624800592660904e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001065090036718,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0012369699979899,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.000108814012492,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.775901081506163e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2954445200011832,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,6.250801379792392e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,9.016599506139757e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,9.917600254993886e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.9349319519969868,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0618377009959658,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.2464002035558224e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0727956209884723,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.183499549981207e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.483899101614952e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.497800546232611e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.499699470121413e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.24260025890544e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.122599683701992e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.414000432007015e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.00012208300177,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001234809897141,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001319310104008,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.626799924764782e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2630184449953958,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.14160022046417e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.116900815162808e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0042245289951097,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0198865840065991,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.092699964530766e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0224615159968379,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.162600089330226e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0276143840019358,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.923899541608989e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001044139935402,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.235599332489073e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.052699558902532e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.1532430549996206,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.196301208343357e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,9.428600606042892e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.1988976110005751,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,3.9111997466534376e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.595599602907896e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,7.535899931099266e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2514354400045704,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.204499418847263e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0034260960092069,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.483899101614952e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.902899672742933e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.559400597121567e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001005730009637,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.7352994442917407e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001185220025945,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001301849988522,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.3613093070016475,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.531500210054219e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.24129965621978e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.06680036475882e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.967216107994318,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0033203560014953,1,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,4.923900996800512e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,5.943600262980908e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,8.031800098251551e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001523250102763,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.0001145410060416,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.2398383250110782,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,1,0.0565927400020882,1,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,1,0.004870099000982,1,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,1,0.0042623320041457,1,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0703373639989877,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.153099820949137e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0712031270086299,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.0076996558345854e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.518798959907144e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.483899101614952e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.344899444840848e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.953099076170474e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.248299127444625e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.55570106068626e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.541699207853526e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.526399662718175e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.059799438342452e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.443900151178241e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.2724515580048319,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.435000300873071e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.118199962656945e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0049483890034025,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0197695289971306,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.9098991439677775e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0185128580051241,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.294100265018642e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0658179449965246,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.285800191108137e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0279435080010443,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.862200537696481e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.208999548107386e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.764400025829673e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.1508447949890978,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.771499905269593e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.32200065208599e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.625499322079122e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.186146177991759,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.994900907855481e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0027678460028255,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.820299752987921e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.820299752987921e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.624799137469381e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.772099681664258e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.269300451502204e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,7.368299702648073e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.624800592660904e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.2749585429992294,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.722500696312636e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.254099859390408e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001014799927361,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.953807162004523,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0633520979899913,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.896000609733164e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0780767849937547,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.292799662332982e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.889699867926538e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.136600081343204e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001002930075628,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.707399057224393e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.1346007492393255e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.967000520788133e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.779100608080626e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.907399802003056e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.957498797215521e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001007129903882,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.285282475000713,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.495299749076366e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.615300324279815e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0046202699886634,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0288068969966843,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001011319982353,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0248404189915163,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.412798782344908e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0271973140042973,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.748000694438815e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,8.960800187196583e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001061599905369,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.861700527835636e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.1516717269987566,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.1485996916890144e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.9739999920129776e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.1996926270076073,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.8762009353376925e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001002939970931,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.205201058648528e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.2549054560076911,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.006400508340448e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0032104359997902,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.8820002120919526e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.000134864996653,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.063599382992834e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,6.886500341352075e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.624800592660904e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.043799708597362e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.518700006883592e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.3750540550099686,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,4.6165005187504e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.000128579995362,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.142298949882388e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,1.01912105800875,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0777629139920463,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,3.8134006899781525e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,5.636300193145871e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.694100299384444e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.0001364019990433,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,9.673100430518387e-05,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-nocache,0,0.3131156330055091,0,numba.tests.test_sets.TestFloatSets.test_intersection
numba-cache,0,0.1008249360020272,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,0,0.0375840409978991,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,0,0.0039237199962371,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,0,0.0033098800049629,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,1,0.1050153359974501,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,1,0.0375665989995468,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,1,0.0038071000017225,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,1,0.0041936060006264,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-nocache,0,0.1050828709994675,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-nocache,0,0.0379425339924637,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-nocache,0,0.004242772993166,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-nocache,0,0.0032675670081516,0,numba.tests.test_unpack_sequence.TestUnpack.test_unpack_tuple_too_small
numba-cache,0,0.0038817449967609,1,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0001978630025405,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0002225159987574,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0001417099992977,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.081607159008854,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,4.7772002290003e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0258969010028522,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,6.097200093790889e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,6.718799704685807e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,3.7645004340447485e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,9.819700790103524e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.1627644669933943,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,5.1053997594863176e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,4.6444998588413e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.2270765279972693,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0001225729938596,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0349088860093615,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0429534889990463,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0536683590034954,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,4.085799446329474e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,3.526998625602573e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,5.978500121273101e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,3.142899367958307e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0916954080021241,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.5133734999981243,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0865486160037107,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,3.659698995761573e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,3.2477008062414825e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.1306568709987914,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,8.017900108825415e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,8.304200309794396e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,8.492800407111645e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0001311630039708,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,4.686399188358337e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0785369070072192,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0001155880017904,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.1371909340086858,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0314037280040793,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,6.732800102327019e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,0,0.0732786479929927,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0051367569976719,1,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,4.337199789006263e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,4.057800106238574e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0684077409969177,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,4.930800059810281e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0334370380005566,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0390343340113759,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0526708200050052,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,4.400100442580879e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,3.666800330393016e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,9.295999188907444e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,3.4711993066594005e-05,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.0914482730004238,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
numba-cache,1,0.3420212409982923,0,numba.tests.test_withlifting.TestLiftObj.test_objmode_jitclass
